canonical_taxon_id,esm2_dim_1,esm2_dim_2,esm2_dim_3,esm2_dim_4,esm2_dim_5,esm2_dim_6,esm2_dim_7,esm2_dim_8,esm2_dim_9,esm2_dim_10,esm2_dim_11,esm2_dim_12,esm2_dim_13,esm2_dim_14,esm2_dim_15,esm2_dim_16,esm2_dim_17,esm2_dim_18,esm2_dim_19,esm2_dim_20,esm2_dim_21,esm2_dim_22,esm2_dim_23,esm2_dim_24,esm2_dim_25,esm2_dim_26,esm2_dim_27,esm2_dim_28,esm2_dim_29,esm2_dim_30,esm2_dim_31,esm2_dim_32,snp_dim_1,snp_dim_2,snp_dim_3,snp_dim_4,snp_dim_5,snp_dim_6,snp_dim_7,snp_dim_8,snp_dim_9,snp_dim_10,snp_dim_11,snp_dim_12,snp_dim_13,snp_dim_14,snp_dim_15,snp_dim_16,func_dim_1,func_dim_2,func_dim_3,func_dim_4,func_dim_5,func_dim_6,func_dim_7,func_dim_8,func_dim_9,func_dim_10,func_dim_11,func_dim_12,func_dim_13,func_dim_14,func_dim_15,func_dim_16
heteromys_oresterus,0.507984,-1.9397248,-0.5970495,-0.3040753,-1.1643865,-1.6599325,-1.167829,-0.27940252,0.9067497,0.35530046,-1.5892466,-0.49291185,1.0011113,0.5719211,0.46494237,-0.44465902,-3.151567,-0.4532678,0.33316383,0.9680471,-0.26627102,-0.07145428,-1.2118334,-0.16901882,0.32721162,-0.49108952,0.061213713,-0.42966312,-0.6203337,-1.4857633,-0.91365385,0.19099721,1.425191,0.6257733,2.2171102,-0.20778467,1.3771377,-0.040416725,-1.1256795,-0.0034025537,-0.7651639,0.005522424,3.0120497,2.275258,0.14077038,-0.33564138,0.53498125,-0.7726611,0.13361166,1.6538064,-0.21637355,-1.3068938,1.0686222,1.1137102,0.7536086,0.6496851,-0.7675175,-0.46771067,-1.6342045,-0.013161399,-0.057040133,-0.9207695,1.482656,-0.86385125
hexaprotodon_liberiensis,-2.0357165,-1.0224432,-0.8785864,0.12209304,0.9427492,1.292919,-1.3748281,0.87905335,0.589823,-1.2292717,1.1277076,-0.7406036,-0.094120406,0.30398777,0.8399479,-0.11811725,0.07395805,0.91319835,-0.30204538,1.366397,1.8823267,1.2168173,0.48313692,1.3861759,0.56265414,-0.21659714,-0.45033142,-0.6978934,0.7745218,0.31855324,-0.73497057,-0.733607,0.5888684,-0.9648061,-0.61477,0.5627492,-1.1305636,0.8029675,-1.6787341,1.9195762,-0.87548804,-0.113343224,0.33292452,0.6543791,-1.3461262,-0.008648564,-2.1589658,-1.2746316,-1.1913202,0.7387963,0.8283056,-0.08177635,0.40699086,-1.0807737,-0.8186081,2.4120038,2.324218,-0.26728016,-0.93979746,1.7402376,0.16956283,1.8648304,1.3314499,1.1836264
hippocamelus_antisensis,-0.6675705,0.028037563,0.65052044,-1.4294842,-0.031694736,-0.5456309,-1.9744909,-0.01253415,0.8369897,0.5961848,-1.1830078,2.8429618,0.23576573,-0.40072608,1.0687777,0.9264493,0.20581783,-0.17135248,0.7253054,3.6915722,-0.22626229,-1.6089747,0.5943871,0.15795214,0.3786202,1.3708326,-1.1059802,0.8188799,-0.81369466,0.28786683,-0.162597,1.1552213,-2.5192735,1.202604,0.34115145,1.1059527,0.2363058,0.20358548,-0.48076725,-0.010022126,-1.5775977,-2.5945349,-1.7216308,0.9996669,-0.62719166,-1.3670166,0.88147366,-1.019542,-2.7837737,-1.0733501,-1.9041829,0.4843487,-0.30289906,1.3889253,1.8517808,0.31221446,2.6668308,-2.2460926,-0.300897,1.3757052,1.6091444,-0.29979217,-1.13049,-0.7820841
hippocamelus_bisulcus,-0.717996,-0.09906976,-0.5378668,0.03785497,1.1526747,-0.19695011,1.8320895,-0.6930321,-1.9554245,1.0580075,-0.3437592,-1.2458961,2.4335654,-1.2666533,0.3538653,0.6549332,-0.8894313,0.15859619,-0.63853145,1.7574729,0.23794596,1.8244119,-0.9553107,1.1654859,1.2113471,-0.46777293,1.5977991,0.087789655,0.13343117,2.8784156,-1.0440334,0.094269924,1.1798602,0.24985388,1.8275074,-0.71078086,0.21103585,0.09562149,-0.2085932,-2.3038242,-0.98224187,1.0052426,1.3056915,0.46719405,0.13585211,-0.67539126,1.0944319,-0.9527077,-1.5384964,-0.6919509,-0.34831822,-1.1099916,1.3443633,-1.2617806,-0.8189171,0.699249,0.32798794,-0.4146207,0.89337534,-0.8987216,0.16104648,0.42064944,-0.26375163,0.3184893
hippopotamus_amphibius,-1.2052878,-1.5088624,1.828762,0.6269762,-0.23217785,-0.6843982,2.3879015,-0.32701045,-0.61582834,-1.6173699,-0.027664807,-0.7040701,-0.23401338,0.22871335,0.8055976,-0.74129355,1.1999156,-1.2533609,-1.1601812,0.11385037,0.70952785,1.6959978,0.34207463,-1.0067959,1.3979584,0.0707685,-1.0689186,1.0720294,0.58984274,-0.0064624045,-0.13788038,0.33584535,-2.318761,-1.167123,-1.2883509,0.33677694,0.4001145,0.23510507,0.16480768,0.25005358,1.3460281,-2.4401746,0.9264723,1.1481365,-1.3937234,1.4623772,1.1070641,-0.9305956,-0.51364625,0.051023364,0.5308517,-0.4003825,-0.70574784,-0.23780847,-0.89287543,-0.11351209,1.0884199,0.1574928,0.53354603,0.10977772,-0.63547087,1.0381788,1.4447583,-2.3869119
hipposideros_armiger,1.5002278,0.57450634,0.9557745,1.9171674,1.1917009,-0.8210754,2.1447642,-0.29536483,2.0413065,-0.6203096,0.70279217,1.2964882,-0.5080345,-0.7941846,0.48078838,-2.4496593,-0.049501617,1.3920306,-1.3456614,0.4052605,-1.5070218,-0.16253819,-0.8041092,-0.04423158,0.19890715,-0.14295445,1.1902782,-0.7193752,0.26433414,0.94263864,-0.18779804,-0.93586236,-1.4733777,-0.3526073,-0.028558718,-1.6905222,0.3675378,-1.7530953,-2.1198146,-2.6353488,0.26449525,0.6095212,-0.6394834,-0.8905293,1.6863102,-2.0083582,-2.1586463,-0.6511615,-1.7622457,1.0598085,-1.1959453,1.7716395,2.5256178,-0.15026325,-0.44357523,0.90127176,-1.4975893,-0.92086375,2.9758563,-2.6861289,-0.8932996,1.0221505,-2.5384326,1.6407236
hipposideros_ater,-1.2064235,1.330865,-1.4149063,0.0034323214,-2.0655167,-1.1075236,0.624881,0.11751277,-0.44010624,0.5701232,-0.34340966,-0.6939715,-2.7617912,0.18183756,-0.34778273,-0.77888346,0.4697753,0.23034595,0.8581369,-0.71220386,0.102253325,-0.9691543,1.5022871,-1.8637586,0.3085235,0.8886674,-0.62188077,2.146481,0.9922986,-0.23287039,0.6393619,0.8932245,-1.1057761,0.14740553,1.0247316,-0.30690882,1.1943877,-1.1397605,-1.006639,1.5030307,0.04278539,-0.6945003,1.0071431,0.89972055,0.10687858,1.5160004,0.115807965,-1.5992367,0.879027,-0.21164623,-1.0999709,1.4967315,-1.4244704,-2.0688279,-2.020095,-2.3584938,-1.1432325,1.602107,0.8819522,0.73223823,1.3314452,1.810539,-1.549985,0.36860892
hipposideros_beatus,-0.35126668,1.618261,-0.22626895,0.7133808,1.846947,-0.7444245,-1.7400687,-0.949951,0.011943558,-0.54820853,1.4320301,-0.7617703,-1.7301264,0.51419467,-0.097267464,-0.22950159,-1.498905,2.2508535,0.8747439,0.89025885,1.3016572,-1.0307163,1.7095683,0.8993167,-0.3353928,-0.81638503,-1.3004345,1.7392628,-0.026967295,1.4691931,0.029984578,0.11419611,-0.06393916,-2.1617925,-0.32985228,0.9223436,-0.86306393,-0.46146324,0.2872094,-1.0564665,-0.5810342,-1.5166777,0.78848666,-1.4913322,-0.35859632,-1.0165173,1.3367816,0.23387648,1.0498774,0.7601177,-0.98953646,-0.19061984,0.5119869,0.8660552,-1.0998687,-0.39518395,-0.4764352,0.06445118,-0.48676625,-0.13551344,-0.07914961,0.51113963,0.61896294,-1.0028276
hipposideros_bicolor,-0.69633514,-0.017639961,0.5759989,1.2791641,-0.3869744,-2.662595,0.2027467,-0.79178995,1.8209162,1.6497043,-1.739476,0.28964588,0.0028728854,1.2692943,0.09149111,0.93239486,-0.83995116,0.7154435,-1.2856197,1.3632913,-1.16745,0.04291349,0.06202495,1.9211764,-0.9260117,1.0169177,-1.1526288,-0.811053,-0.39118877,0.3776218,-0.76654685,2.2051456,-1.8467915,-0.4090461,-0.47156703,0.3012208,-1.1179144,-0.48352724,0.24149214,1.8796022,0.9919686,2.8658235,0.5597742,0.9145354,-0.58363175,-0.4542296,0.6333324,1.1221782,0.04193279,-0.770136,0.28178355,-0.7249758,-1.4304574,0.64459866,-0.49631333,-0.3353288,1.2593644,2.948025,0.4110579,0.83726686,-1.8340693,-0.2624049,0.35992566,-1.150259
hipposideros_caffer,-1.350677,-0.31544083,0.63935876,-0.52790546,3.36247,1.6962373,0.5616886,-0.9032185,0.48951495,1.5973028,-0.9950871,-0.7381399,-1.280288,0.21758537,-0.6283557,-2.6449687,1.2633461,-0.5298088,0.36010042,-1.2476449,-1.5409709,-0.63642895,1.1217114,0.19711344,-0.16640183,0.027112495,-0.9803269,-0.51190734,-0.08996779,-1.4233257,-0.71670794,-0.4945305,0.06948944,2.5451531,0.23152512,-0.42020157,-0.24127188,-0.10807361,-0.4620943,0.3854151,-0.66444767,1.7046767,-2.0337317,-0.15274031,-1.3844297,0.88543147,2.6050744,2.2269106,1.4537686,-1.8762066,-0.031827442,0.8536586,-1.3126553,0.7971639,-0.08611491,-0.043422267,0.18973097,2.744741,-0.24284655,0.5757893,0.30151662,0.4091514,0.531859,-1.0377672
hipposideros_cervinus,-0.3244749,0.049942743,-1.1723938,-1.9121839,-0.32659903,1.1549841,-0.016575728,0.9988524,0.17316945,0.34617957,-0.32783756,-0.5097415,0.2846069,1.2737538,-0.42450517,0.071900085,0.28051242,-0.9971261,-1.3150073,-0.10090321,-0.32877278,-0.24977513,-2.216459,-0.4553265,-0.4931947,-0.74174756,0.3833021,1.4576017,-0.98201364,0.16675851,0.64778996,0.67510456,-0.05887846,-0.37380344,1.046776,1.4792191,-1.9732243,0.96402586,-0.7521336,-0.24172406,-0.38336894,-0.4011577,1.0110093,0.31723186,-1.356405,-1.3225951,1.6131462,-1.9063499,-0.32655135,0.7116722,-0.08751629,-0.4121461,-0.7314206,0.11023505,-0.29240298,-0.60560656,0.1042405,1.5249164,-0.34596822,1.2507463,0.3257698,0.44442493,0.4785518,-0.24116862
hipposideros_cineraceus,0.1929542,2.224678,0.78397745,1.3546913,1.5279614,-1.3534558,0.2873432,1.167978,1.1572851,0.5657823,-1.4482602,0.38518962,1.1640589,2.2704387,0.8333004,-0.34628525,1.0520959,-1.0411634,1.3012276,-0.85697913,0.38417223,1.5554005,0.07146378,-0.25110087,1.7980684,-0.3393685,0.9120211,-0.27566615,0.3631065,0.7155008,-0.12511107,-1.3847245,-0.6355812,-0.85205317,2.6329906,0.3955466,-2.6226416,1.6638312,0.47043443,-1.5665383,1.7878988,-0.3448781,0.82883054,0.5685651,1.1727912,-2.7584445,-1.149646,-0.13993901,1.8836111,-0.62904114,-0.24741344,-1.7229306,-0.81022334,-0.4115081,-1.2660648,1.055524,-0.4005227,0.4297564,-0.6863958,-0.051631864,0.62293714,-0.5652912,-0.7694635,-0.7049179
hipposideros_commersoni,0.030448072,0.51256686,0.35912088,1.6947937,-0.40265912,-0.52693737,-0.5463048,1.4705544,1.887284,0.31503555,-1.678452,-0.94006103,-0.3089574,0.83990836,1.9679228,-0.27199012,-0.49828976,-1.1322937,0.4544124,-0.4730427,-0.676782,0.27459338,-1.3906465,0.11427595,-0.055729985,-0.058166523,1.7712998,0.2709565,-1.260329,0.25643024,0.0021875245,0.9433711,-2.5920184,-1.1900251,0.9667775,-0.5214864,0.25466758,-1.3431857,2.455635,0.3562723,1.9659133,0.29123262,-0.69674623,0.01863959,-1.7261571,0.04746441,0.9398436,0.5971773,-0.21517158,-2.7881455,-0.10865227,-0.74792075,-0.26785678,0.6068534,0.1525508,-0.7433284,-0.23856644,-0.561403,-1.4388393,-0.39620042,-1.7348919,-0.90245616,-1.9520738,-1.5656056
hipposideros_corynophyllus,0.07541374,-1.4066505,-1.0313491,-1.0653169,0.52774924,-1.033345,1.1235852,-0.03484312,-1.7306402,0.16139737,0.5767316,0.18699907,0.0136046,-0.40554783,-0.4099462,1.694413,0.9495898,0.76033163,-1.3416173,-1.3351609,0.75359726,-0.011763665,-1.5663661,-0.7322047,1.2064624,-1.729771,-0.6277521,-0.56598526,-1.4505614,0.6457091,2.0657969,-0.1461052,-0.85368854,-0.10140729,0.9425075,0.9153311,-1.9530172,-2.6192646,1.4212801,1.8147274,-1.6943005,-1.919816,2.8359218,-0.9222447,-0.4429198,1.1069729,-0.23879595,-1.4138215,3.011105,0.12909387,-0.414051,-2.3843892,0.50551254,0.20001672,-0.8306173,-0.18468152,-0.3646806,-0.47426492,1.2470814,-2.9723227,1.4403045,0.4059981,-1.9806736,0.16598512
hipposideros_cyclops,0.16690682,-0.26675814,-1.3038806,0.99546283,0.0033428995,-1.2327039,-1.5908034,0.13961487,-0.9142821,-0.41534564,0.68930405,2.1270225,0.26054397,0.08723958,0.852885,-0.37719953,-1.0984173,1.6504904,1.4385118,-1.0534736,1.1265738,-0.5478211,1.702893,-0.4201551,-0.581674,0.17244072,0.4082884,-0.3155015,0.38281372,1.4322524,0.10834964,-0.4929949,-0.34575412,0.5940474,2.8002021,1.2388036,-0.7944938,-0.08828751,2.9962935,1.0836184,-1.0266949,0.03953679,1.7327179,0.27737185,-0.1460011,-0.084057264,-1.4720266,-0.03421092,0.531831,0.048716955,1.1931831,0.42661408,-0.17828764,0.04389331,0.70238894,-0.7948883,-0.9697866,0.7890189,-0.2963924,-0.5190808,1.1039591,-0.53430396,0.053682704,0.82632613
hipposideros_diadema,-0.09936855,0.4134742,1.2078805,1.2225344,1.1377821,0.5160594,-0.037414826,-1.9400994,0.03235825,0.95323026,1.1808975,0.8187313,0.84543574,-0.43637285,-0.40423107,0.15083712,-0.06367812,-1.0639329,0.09139061,0.23591863,1.3867025,0.1758771,1.1611184,0.11958337,0.42781943,0.045967977,1.7897084,-1.1584922,-0.31588638,-1.8384576,-0.89609087,-0.27584273,-0.15389697,-0.8327924,-0.9370304,1.5885944,0.89139855,-2.4046986,-0.34726566,-0.905054,-1.1108419,-0.4650248,-0.7515612,0.59774536,1.1141171,1.5034995,-0.06312506,-1.189564,0.37263808,-0.18325828,1.1391703,0.38268432,1.1515355,-0.23181948,-0.26799536,0.37521413,2.1442533,0.01613503,-1.1345505,-0.90869606,-0.22325623,0.17334999,0.019319687,0.016066784
hipposideros_doriae,-0.58520746,-1.394187,0.30962735,-0.6982405,-2.6696544,-0.116790436,0.83351266,0.065989114,0.41368687,-1.4039434,0.4028072,0.8249024,-0.2467622,1.0670457,-0.6241931,2.8033268,0.07064291,1.7313167,0.61413187,1.2760433,-2.0567982,-0.48713246,0.81593144,1.1629481,0.5232451,1.2878984,1.7919192,-0.4717556,-0.17240927,0.91279614,1.9891945,-0.51071924,-0.53719413,0.73083925,0.37806234,-1.1486912,2.3063571,0.7472536,1.8972045,-1.8245442,-0.83465177,-0.20542155,-2.1621568,-0.4742019,-0.35738567,-0.5690104,-0.26021445,1.6054077,-1.0384631,1.3130302,0.11952445,-1.0957031,0.15616609,0.18225735,2.1500492,0.42422846,1.3024033,-0.0019533155,0.4112339,-0.31850716,0.03658495,1.7487531,0.6605195,0.816463
hipposideros_fulvus,1.9105806,0.7131746,-0.9332418,-1.6413037,-0.7740643,-0.9224885,0.07805946,0.9590763,-0.5429299,-1.1915215,-0.17723049,-1.1691773,-1.258624,0.8606092,0.03076173,0.16817346,0.60149264,0.39557952,1.4973645,2.5352523,1.2255678,-0.6226677,0.114711426,0.026563797,0.046973687,1.3454207,1.2368275,-0.5561407,-0.18974891,-0.7822162,-0.4580337,-0.7294847,0.6618329,0.46102434,0.6111802,0.08039587,0.79554975,-1.0842668,0.718093,1.5561001,-1.2282975,0.7437042,0.24134952,0.20070763,0.69366026,1.0526363,-0.09626945,-0.7769732,-1.4075465,1.2106776,-0.37800354,0.74968684,1.2249278,-0.37518138,0.55806637,1.134237,0.07601998,0.41355947,-0.92297083,-0.41791195,-0.18283112,-0.96371305,-0.26106158,-0.33374593
hipposideros_galeritus,-1.2165078,-1.0041217,-1.18512,-1.6418546,-0.75671273,-1.9369009,-1.1223963,3.3981514,0.12576166,-0.6268143,-0.10682463,0.35579574,0.69940126,-0.623539,0.40268406,-0.2704707,0.47104988,0.085204124,-1.5859529,0.16956706,0.8215466,1.1136466,2.3491027,1.347499,0.22777638,-0.63525575,-1.5932926,-1.1229603,-0.11644911,-2.0968852,1.1148902,1.8174456,1.4931428,-0.7921318,-0.8249929,-1.6484339,-0.1101824,-2.403529,-1.0993296,-0.8926758,0.49961966,-1.2489475,-1.5113525,-1.9100456,-2.0434594,-0.30556664,2.1490474,-0.059821524,0.81530297,0.5190007,0.035082903,-0.8683462,-1.479147,0.23912627,-0.28236267,0.46998614,0.48294505,-0.14655511,-2.3101227,-1.1644045,0.35481736,0.26912105,0.49826178,-0.12254331
hipposideros_gigas,-0.100181855,0.74448085,-1.124128,1.2616097,0.15691629,0.7035391,-0.410374,-0.5997153,-0.21501099,-0.041656416,0.28983712,0.9850134,-0.62578523,1.6402438,-1.4848953,0.593364,0.062317014,1.0673168,-0.00338602,1.7907324,1.0563138,0.94660103,-0.52895296,-0.52476436,-0.75029945,-1.0238726,0.47638214,-1.0179157,1.1220101,-0.45223004,1.0942446,0.4257889,-0.5586798,1.3523982,1.0766463,1.2120354,-0.06037217,-1.6621053,1.5924747,1.5402138,1.7932928,-1.853373,-2.7863426,1.2537196,-1.7833868,-0.34217057,-0.19760764,0.3133175,-1.8306364,0.4422666,1.175093,0.6425775,-1.0799211,0.1793445,0.44759274,-0.53860277,-0.06056169,-1.264295,-0.20367347,-0.09262887,0.09897547,0.1889986,1.1167672,-1.3698177
hipposideros_halophyllus,-0.25320008,-0.0453735,2.1761296,1.0282104,0.10314118,0.751711,-0.005938191,-2.3981285,1.2209933,2.808787,0.29178908,1.1580614,0.37459296,-0.5251389,-0.96938443,-0.8138304,0.5712118,0.2778433,0.4515874,-0.4551954,-0.93004763,0.8698913,-1.1533434,0.2160241,-1.4406623,0.48981807,-0.89068377,-0.613612,0.97742647,0.81099606,-1.1625131,-2.1275923,-0.01468183,1.4489566,1.4982636,-1.6279253,-2.1118553,1.7582268,-1.521648,0.36994725,-1.0948409,0.85712653,0.24664101,1.312527,0.6368678,-1.3516717,-0.61509115,-0.26770645,-0.96784973,-1.1535343,0.9465928,0.8186534,0.56613857,-1.2447743,1.7862923,0.5242024,0.28497922,-1.03874,-1.0468462,-0.8203311,1.5821935,-0.5458409,0.83040875,0.40196124
hipposideros_inornatus,1.8487086,-0.090946496,0.0428143,0.46402678,0.65540105,-0.46995917,1.182003,-0.8832953,0.98403627,0.13492985,0.7640648,-1.0956689,-0.9000765,0.1261668,-0.61688,-0.14488585,0.122520715,0.4726817,2.6718726,0.60935205,0.48491332,-1.1377071,-0.65467435,0.69341093,-2.3672419,0.0727071,0.50697047,0.4688887,1.7128696,-0.4755271,0.58703953,0.920588,1.0505157,0.7844357,1.555938,-0.2719457,0.4155711,-0.40436885,1.8445842,0.5788306,0.7537042,-0.13875459,-0.3520546,-0.34066728,-2.220418,1.155016,2.6676404,0.3524764,-0.3808465,-0.70748985,0.85137606,-0.26576933,1.2800288,-0.90058106,-1.1353388,0.8462187,-0.0053423913,0.43314058,0.914768,-0.09081172,1.1692197,0.13384244,-0.6608902,0.15045881
hipposideros_jonesi,-4.012785,-0.93667763,1.0831879,0.799967,0.6609495,-1.1491532,0.034800597,0.37768406,-1.8381165,1.6856319,0.20278738,0.62138397,-0.7222957,-0.96106017,2.150336,0.2175776,0.51732916,-1.1684396,1.5223991,0.9310362,-0.8017948,-0.84265935,0.61599326,0.36236972,-3.2906666,0.25951564,-1.6037036,-0.15407532,0.04102712,-1.8337728,0.66712606,-1.4764106,1.5964838,-0.8956746,-1.193346,1.1657418,-0.4627785,0.6824106,1.3586061,1.3886697,0.19028422,0.19328132,-2.9529526,0.51497054,-1.5951533,0.057776887,0.3008687,-0.43415648,-1.1068094,-0.17496842,1.9625111,-1.9255933,-0.54177094,-0.6493272,-1.4703484,0.432396,0.75194925,-1.0380194,0.16351314,-1.3015532,1.8438128,0.024049668,-0.071196645,-1.6945024
hipposideros_lankadiva,0.51605564,0.3035099,1.0115919,-0.6609952,-1.281746,0.19246976,-2.1588056,-0.8206051,-0.6217751,-0.5076704,-0.48191315,-0.5926947,-0.29796085,0.35512063,-1.1374559,0.1602988,1.0663816,-0.4087373,-0.9434626,-0.07591004,1.3142408,-0.6427034,0.79851425,-1.1152369,-1.0973024,-0.42047516,-1.1682621,0.48993433,-0.66692716,1.2605846,0.73281795,-1.1028914,-0.5815634,2.121314,-1.3318303,2.6250043,0.54515934,-0.48071387,0.2184608,2.2549646,-0.63840663,0.8794583,-1.3467982,-0.16423768,1.839742,2.0814624,1.4656496,0.7303761,-0.67142445,0.8026681,1.2122018,0.48697796,-0.535737,1.5052959,0.03906519,-0.15997621,0.31782824,1.6977361,-0.22072156,-0.5828656,-1.0288006,0.427982,-0.48340255,0.13790801
hipposideros_larvatus,-0.6671011,-0.39707547,0.20374292,0.05498697,-1.246838,0.44141334,0.14757451,-1.304048,0.7834947,-0.6714206,-0.9301274,-1.4694713,-0.40371794,-0.593387,-0.6674267,-1.5192921,0.64713997,-0.7752747,-1.5980712,-0.43825552,1.3059103,-1.0197062,-0.15619135,0.6893228,2.7540393,-0.43207,0.9184584,1.2038332,-1.0884769,-0.4241822,-0.2765246,-0.49605072,-0.017061124,-0.6077725,-1.0046582,-0.03847585,0.231475,-0.29815492,-0.15917188,1.2217087,-1.0475605,-0.73386705,-0.06461903,0.24521074,0.23455426,-0.51267505,-0.27271247,2.1113856,-1.4590763,-0.9532213,1.2973299,-0.07909764,-0.264787,0.53267235,1.7213544,1.0970417,-0.086623006,0.83746845,1.3179976,2.232445,0.473041,0.24080133,-0.111883,0.63406765
hipposideros_lekaguli,-0.6149935,2.2486923,-0.54424196,1.752421,0.65173125,-0.9447503,-1.0506872,1.299348,0.39070067,2.178134,0.26500443,-1.761429,-0.12321493,-0.38159242,0.3106231,-0.6171504,-1.529956,-0.96160907,-1.4156857,1.3520535,0.6150158,-0.113980554,-1.3526261,1.8515464,0.08999575,-1.3313323,-1.0443642,-0.83894813,0.28552118,1.4201894,-1.3197645,-0.46585798,0.5417502,-0.70602095,1.7398489,1.6875544,0.49920645,0.8484595,3.001142,0.22528246,1.3301512,-0.32847226,0.2162476,-0.026493948,-1.2269783,-0.3256963,0.21754058,1.0174875,2.7544358,1.0899483,2.7120345,1.6886343,-0.47488427,0.0965253,0.44544613,-0.34983724,1.6403344,-2.0827057,1.4239665,0.39077145,0.07985655,0.5024174,0.76385415,0.35047677
hipposideros_lylei,-0.14737518,-1.064644,2.272681,-0.91979903,-0.2533603,1.2717204,0.13717546,-0.6547793,-0.58266354,-0.48134938,2.7995057,1.1446213,-0.5393278,1.6184064,-0.38555235,-0.95459247,-0.65766793,-0.33694163,0.86238426,-2.1441731,-0.47313672,-0.68302417,0.26171544,-1.0187699,-0.9696239,-0.4337686,-0.97330695,-1.7039055,-0.164202,-0.3554217,1.0641787,0.9505598,-0.81996834,2.15119,-2.7209587,0.5879561,-0.23968595,1.2415571,0.868302,-0.27716646,-0.6190536,1.4827628,-1.2392776,1.2546577,0.55005795,0.5322353,-0.14282669,-0.1920194,1.00223,0.27716467,-0.37891993,0.602484,-0.39334512,0.9702701,-0.5305948,0.105851345,1.8029037,0.1326146,-0.6846314,0.27368885,1.0265588,0.10342702,-1.8723615,0.0077021657
hipposideros_maggietaylorae,-1.6191361,0.3460915,-1.9568689,-2.1528928,1.039345,0.39142385,-0.15349336,-0.6033433,1.9048806,-1.8690662,-0.2137112,-0.20926261,-0.4307601,1.7448494,1.1160142,0.27664694,0.61506575,-0.35186008,0.30209392,-0.3049626,0.41942233,0.9290831,-1.0374893,0.9370454,-0.14848073,0.42140377,-1.0931696,-0.56364906,-1.2916439,-0.38624516,0.29708087,-0.18423495,0.1779982,0.42642334,-0.4830187,1.1678159,0.75291294,3.1868677,0.80945253,0.95635134,0.059095293,0.37178653,0.16175292,0.8969035,-2.30071,0.90703434,0.34564817,0.24933246,-0.12575601,-0.27597165,0.7449277,-0.75594497,0.9092361,2.1250906,0.98219013,-0.7864973,0.61513317,0.75933903,1.9972382,0.65976024,2.1029754,0.26147974,-0.7686041,-1.2135367
hipposideros_obscurus,-1.436788,0.89141756,2.1672444,-0.23388349,-1.2990702,0.85623217,0.52079886,1.2334685,0.5305763,-0.6201316,0.55914277,-0.14583656,0.22199282,0.7714169,0.11591058,0.22296715,-1.7967979,0.37742144,-1.4847072,0.16145264,-0.8220346,0.48876923,-0.30978212,1.0503749,0.98478675,1.9163837,-1.1043552,-0.17008254,1.5775123,-1.3890016,-0.9785296,0.27087304,0.5312786,0.87678385,-1.4829416,1.4842026,2.1022706,0.7568074,-0.41068953,2.351106,-0.8891859,-0.0024250732,0.56672364,-0.021670315,0.5705717,1.6487706,2.8045487,-1.2516402,0.18347295,-0.1773454,1.0400056,-0.40907124,1.1148707,-0.7410619,0.14326961,0.18455361,0.32506073,1.1160411,-0.4451664,-0.03355238,1.5614605,-0.5518917,-1.1991649,-0.02105089
hipposideros_pomona,0.15106402,-0.093439385,0.23162994,1.3659368,0.07695865,0.6834666,0.09118348,0.7222591,-1.7231733,0.16942263,-1.406984,1.2969363,-1.292082,-0.11766599,-0.11632859,-1.831865,-0.67340285,1.324646,-0.10690249,-0.2949788,0.33546713,2.513595,1.4078943,-1.2484573,1.020842,-0.17101826,0.844223,1.8999019,-0.6433342,0.37663177,-0.08581003,0.24780095,-1.3466796,-0.49462527,1.1535748,-1.1263418,-2.3466425,-0.6081543,1.0407312,-1.3553721,-0.8908313,1.6331186,-0.6208712,0.34312478,2.381271,1.0523427,-1.2539662,-3.1981184,-1.2055368,0.15571882,0.963518,-1.3933401,-1.5983218,-0.5875672,0.05469375,-0.389631,0.3941598,-0.7578853,-0.6715603,1.4699708,-1.8284967,0.674547,-2.1875978,-0.16664472
hipposideros_pygmaeus,0.8827353,-2.5175734,0.93105847,-0.17726678,-0.16345282,-1.6246332,1.2969971,-0.48107487,0.062986106,0.7349073,-0.3420728,-0.42390308,-0.37212053,1.2339754,0.8067442,2.1048903,1.0541277,-0.6085203,-0.24217466,1.3035214,-0.17537701,1.1033034,-0.6891715,-0.82201004,0.9469161,0.5463425,0.034697074,-0.98358315,-0.41604796,-0.34264368,1.6872344,-0.4468879,-0.5988305,-0.82430863,-0.42889708,1.167997,-0.40245065,-0.72407967,1.228856,0.81989753,-1.4957536,0.4182051,-0.31813124,0.7271622,-0.11688603,-0.69021493,-1.35771,0.11625888,0.81205785,0.27106777,-0.30099273,-0.5879295,-0.75108945,-0.20322438,-0.04533107,0.7245163,-0.85236776,-0.6577849,-1.1459098,0.67446655,-0.2005993,-0.91444796,2.270344,0.78819406
